 ,Line Item,Description,Projected Budget,Projected Commitments,Estimate at Completion,Actuals To Date,Actuals + Projections,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024,Jan 2025,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,Jan 2026,Feb 2026,Mar 2026,Apr 2026,May 2026,Jun 2026,Jul 2026,Aug 2026,Sep 2026,Oct 2026,Nov 2026,Dec 2026,Jan 2027,Feb 2027,Mar 2027,Apr 2027,May 2027,Jun 2027,Jul 2027,Aug 2027,Sep 2027,Oct 2027,Nov 2027,Dec 2027,Jan 2028,Feb 2028,Mar 2028,Apr 2028,May 2028,Jun 2028,Jul 2028,Aug 2028,Sep 2028,Oct 2028,Nov 2028,Dec 2028,Jan 2029,Feb 2029,Mar 2029,Apr 2029,May 2029,Jun 2029,Jul 2029,Aug 2029,Sep 2029,Oct 2029,Nov 2029,Dec 2029,Jan 2030,Feb 2030,Mar 2030,Apr 2030,May 2030,Jun 2030,Jul 2030,Aug 2030,Sep 2030,Oct 2030,Nov 2030,Dec 2030,Jan 2031,Feb 2031,Mar 2031,Apr 2031,May 2031,Jun 2031,Jul 2031,Aug 2031,Sep 2031,Oct 2031,Nov 2031,Dec 2031,Jan 2032,Feb 2032,Mar 2032,Apr 2032,May 2032,Jun 2032,Jul 2032,Aug 2032,Sep 2032,Oct 2032,Nov 2032,Dec 2032,Jan 2033,Feb 2033,Mar 2033,Apr 2033,May 2033,Jun 2033,Jul 2033,Aug 2033,Sep 2033
 ,08.823,As-Built Building Survey/Documentation of Existing Conditions,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.824,"Building Commissioning Costs, Fundamental and Enhanced","3,000,000.00",0.00,"3,000,000.00",0.00,"3,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,085.04","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","39,676.29","17,193.05",0.00,0.00,0.16
 ,08.825,BIM Modeling/Building Models,"500,000.00",0.00,"500,000.00",0.00,"500,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","5,718.64","2,478.08",0.00,0.00,0.24
 ,08.826,Art Work,"1,500,000.00",0.00,"1,500,000.00",0.00,"1,500,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.05,0.11,0.21,0.40,0.74,1.32,2.32,3.99,6.74,11.19,18.25,29.27,46.16,71.57,109.14,163.69,241.46,350.38,500.21,702.61,971.10,"1,321.16","1,769.14","2,332.33","3,027.71","3,871.00","4,875.01","6,050.32","7,400.35","8,923.83","10,612.38","12,450.51","14,414.63","16,479.36","18,607.84","20,763.95","22,909.10","25,005.27","27,014.97","28,913.28","30,668.97","32,265.42","33,691.19","34,941.82","36,019.26","36,928.15","37,688.53","38,306.96","38,802.74","39,193.12","39,495.01","39,721.34","39,895.35","40,020.69","40,110.89","40,174.64","40,218.89","40,246.07","40,269.27","40,282.56","40,291.14","40,296.59","40,299.98","40,302.06","40,300.31","40,304.05","40,304.47","40,304.72","40,304.85","40,304.93","40,301.97","40,304.99","17,466.00",0.00,0.00,(0.01)
 ,08.827,Local Jurisdiction Fees/Potable & Reclaimed WaterlSewerlSDGE,"200,000.00",0.00,"200,000.00",0.00,"200,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,374.00","5,373.99","5,373.99","5,373.58","5,373.97","5,373.94","5,373.90","5,373.82","5,373.69","5,373.07","5,373.10","5,372.51","5,371.56","5,370.09","5,367.84","5,364.05","5,359.44","5,352.17","5,341.80","5,327.28","5,307.30","5,280.32","5,244.12","5,197.84","5,138.11","5,063.02","4,970.30","4,857.86","4,723.60","4,567.29","4,387.28","4,184.15","3,959.01","3,713.93","3,451.65","3,176.75","2,892.95","2,605.47","2,319.45","2,039.96","1,771.60","1,518.90","1,284.81","1,071.95",881.84,715.09,571.43,449.85,348.87,266.41,200.30,148.25,108.00,77.42,54.62,37.91,25.88,17.38,11.48,7.46,4.77,3.00,1.85,1.12,0.67,0.40,0.23,0.13,0.07,0.04,0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.08
 ,08.828,Other Campus Recharges,"380,000.00",0.00,"380,000.00",0.00,"380,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","5,105.24","2,212.27",0.00,0.00,(0.03)
 ,08.899,Other Special Items,"400,000.00",0.00,"400,000.00",0.00,"400,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","4,574.91","1,982.46",0.00,0.00,0.37
,09,"Construction Contingency, Potential Unknown Factors","70,547,159.90",0.00,"70,547,159.90",0.00,"70,547,159.90",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","410,708.74",0.00,0.00,0.04
 ,09.999,Project Contingency,"70,547,159.90",0.00,"70,547,159.90",0.00,"70,547,159.90",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","947,789.88","410,708.74",0.00,0.00,0.04
 ,"Total 
Schedule Percent Complete", ,"2,113,000,000.00","57,406,038.93","2,113,000,000.00","33,034,515.30","2,093,000,645.00","0.00
0","0.00
0","0.00
0","0.00
0","0.00
0","0.00
0","0.00
0","0.00
0","0.00
0","0.00
0","0.00
0","0.00
0","0.00
0","3,626.00
0","9,207.00
0","5,844.00
0","6,518.25
0","7,943.00
0","27,040.75
0","60,757.35
0","58,331.25
0","52,491.45
0","61,400.50
0","45,980.50
0","99,014.00
0","52,194.50
0","111,059.50
0","60,518.50
0","103,256.50
0","114,568.00
0","651,130.22
0","692,672.04
0","1,326,292.82
0","126,067.75
0","1,610,152.17
0","150,407.90
0","1,031,033.00
0","1,491,775.13
0","631,682.29
0","590,539.65
0","188,083.37
0","1,648,517.26
0","1,078,131.08
0","1,094,143.43
0","2,970,048.67
0","558,689.14
0","2,127,755.29
0","433,922.03
0","204,132.50
0","4,528,037.98
0","4,733,091.81
0","2,071,175.14
0","2,217,283.58
0","2,553,967.81
23.85","2,365,178.36
24.30","2,235,901.20
24.73","2,149,291.41
25.19","2,092,548.61
25.66","2,056,162.45
26.09","2,033,341.85
26.54","2,019,339.22
27.00","2,010,936.52
27.48","2,006,001.57
28.43","2,003,166.80
30.16","2,257,072.75
32.21","3,161,433.08
34.58","27,876,067.10
36.84","27,875,819.28
38.98","27,875,691.72
40.79","27,875,622.28
42.61","27,875,233.65
44.42","27,869,973.38
46.23","27,869,973.22
47.96","27,869,972.89
49.77","27,869,972.37
51.66","27,869,966.29
52.95","27,869,970.02
54.25","27,869,967.66
55.67","27,869,963.87
56.90","27,869,957.99
58.32","27,869,948.98
59.68","27,869,930.23
60.98","27,869,915.39
62.40","27,869,886.32
63.69","27,869,844.82
65.05","27,869,786.74
66.41","27,869,706.83
67.71","27,869,598.89
69.13","27,869,450.50
70.36","27,869,268.99
71.72","27,869,030.07
73.02","27,868,729.71
74.44","27,868,358.83
75.59","27,867,909.08
76.17","27,867,368.42
76.65","27,507,382.01
77.06","26,885,941.39
77.53","26,885,128.88
77.98","26,884,228.33
78.42","26,883,248.00
78.89","26,882,195.26
79.30","26,881,099.28
79.73","26,879,964.09
80.19","26,878,814.17
80.66","26,877,670.10
81.07","26,876,552.13
81.54","26,875,475.09
82.00","26,874,467.89
82.43","26,873,531.52
82.90","26,872,680.08
83.33","26,871,919.66
83.79","26,871,252.67
84.26","26,870,678.04
84.67","26,870,188.10
85.10","26,869,787.78
85.56","26,869,457.93
86.01","26,869,193.51
86.44","26,868,985.32
86.91","26,868,824.31
87.35","26,868,698.39
87.80","26,868,610.78
88.27","26,868,543.96
88.68","26,868,495.84
89.16","26,868,461.84
89.61","26,868,438.23
90.02","26,868,418.55
90.49","26,868,411.37
90.95","26,868,404.30
91.38","26,868,399.72
91.83","26,868,396.80
92.28","26,868,395.00
92.74","26,868,393.90
93.19","26,868,389.62
93.62","26,868,392.84
94.07","26,868,392.59
94.55","26,868,392.47
94.98","26,868,392.39
95.39","26,868,392.37
96.13","26,868,388.73
97.00","26,868,392.32
97.90","11,852,698.97
98.81","370,119.08
99.67","370,119.08
100","296,097.87
100"
